id,type,name,displayName,relToChild,connectionType,relInterfaceToConsumerApplication,dataFlowDirection,relInterfaceToDataObject,frequency,relInterfaceToProject,interfaceType,relInterfaceToITComponent,tags:GD IT Teams,tags:Owned By,tags:Owning Function,tags:Business Domain,tags:Main Area,tags:Business Unit,tags:LX PS WiP,tags:Region,tags:Other tags
1dff364a-85ef-423c-8015-ec4a59393af1,Interface,CRF Data to Rave EDC - CRF Data,CRF Data to Rave EDC - CRF Data,,,RAVE EDC,outgoing,EDC / CRF Data,,,,,,,,,,,,,
ad8f6771-562d-406f-8062-6e2fc987e306,Interface,"CRO to ODR - eTMF Document, Non CRF Data","CRO to ODR - eTMF Document, Non CRF Data",,,Clinical Operational Repository (ODR),outgoing,Audit Data;Document / Submission Content;eTMF / eTMF Document;Non CRF Data;Site;Study;Study / Protocol Deviation (Bot);Study / Study Enrollment;Study / Subject Data,,,,,,,,,,,,,
b2c6b25d-7190-4e86-9471-b12224c54d82,Interface,"CRO to Veeva CTMS - Study, Country, Site","CRO to Veeva CTMS - Study, Country, Site",,,Veeva - CTMS,outgoing,Country;Site;Study,,,,,,,,,,,,,
7f9daed7-b8a9-4080-8dae-c29e2a118362,Interface,CRO to Veeva to Vault Track (eTMF) - Operational Study Data,CRO to Veeva to Vault Track (eTMF) - Operational Study Data,,,Veeva - eTMF (Track),outgoing,eCOA/ePRO Data;EDC / Patient;Site / Site Activation;Site / Site Enrollment;Site / Site Visit,,,,,,,,,,,,,
e9453027-5ff8-4573-8c9f-ac9b8c145da5,Interface,"Data Query Systems to CTMS - Study, Site, Enrollment Milestones","Data Query Systems to CTMS - Study, Site, Enrollment Milestones",,,Veeva - CTMS,outgoing,Enrollment Milestone;Site / Site Milestone;Study / Study Milestones,,,,,,,,,,,,,
70521e02-6f83-44ab-b8a5-5c42fc42d9a3,Interface,Data Vision to External Authoring Vendors - Notifications,Data Vision to External Authoring Vendors - Notifications,,,,outgoing,Notifications / Notifications to External Vendors,,,,,,,,,,,,,
f30fc40a-3fd1-409c-9a2c-f055b0382ba4,Interface,Data vision to Mediverse - Approved Publication,Data vision to Mediverse - Approved Publication,,automatic,Regeneron Medical Portal,outgoing,Document / Approved Publication,onDemand,,asynchronous,,,,,,,,,,
33f4e07c-e094-4dc7-b930-c7f25cf8eb48,Interface,Data Warehouse to Beeline - Cost Centers,Data Warehouse to Beeline - Cost Centers,,,Beeline,outgoing,Organization,daily,Workday People Integrations,batch,Amazon.com / AWS Lambda;Beeline Application Hosting;Database Views;File;Oracle Database;PGP;SSH;Vendor SFTP,,,,,G&A IT - Human Resources,,,,G&A IT
f02abaaf-9473-4337-aecb-38a86e9ae488,Interface,Data Warehouse to Beeline - HR Orgs,Data Warehouse to Beeline - HR Orgs,,,Beeline,outgoing,Organization,daily,Workday People Integrations,batch,Amazon.com / AWS Lambda;Beeline Application Hosting;Database Views;File;Oracle Database;PGP;SSH;Vendor SFTP,,,,,G&A IT - Human Resources,,,,G&A IT
288f315c-339e-4476-84bd-c7e3aba484cf,Interface,Data Warehouse to Beeline - Job Titles,Data Warehouse to Beeline - Job Titles,,,Beeline,outgoing,Job,daily,,batch,Amazon.com / AWS Lambda;Beeline Application Hosting;Database Views;File;Oracle Database;PGP;SSH;Vendor SFTP,,,,,G&A IT - Human Resources,,,,G&A IT
eff16500-9bcd-402f-bbbf-0a50213188f2,Interface,Data Warehouse to Beeline - Organizational Unit (OU),Data Warehouse to Beeline - Organizational Unit (OU),,,Beeline,outgoing,Organization,daily,Workday People Integrations,batch,Amazon.com / AWS Lambda;Beeline Application Hosting;Database Views;File;Oracle Database;PGP;SSH;Vendor SFTP,,,,,G&A IT - Human Resources,,,,G&A IT
435a6728-7810-40b8-b4b0-20fffba0f7a3,Interface,Data Warehouse to Beeline - Region,Data Warehouse to Beeline - Region,,,Beeline,outgoing,Organization,daily,Workday People Integrations,batch,Amazon.com / AWS Lambda;Beeline Application Hosting;Database Views;File;Oracle Database;PGP;SSH;Vendor SFTP,,,,,G&A IT - Human Resources,,,,G&A IT
087590eb-3e09-4e8b-80d8-0d35ed2681b9,Interface,Data Warehouse to Beeline - Territory,Data Warehouse to Beeline - Territory,,,Beeline,outgoing,Organization,daily,Workday People Integrations,batch,Amazon.com / AWS Lambda;Beeline Application Hosting;Database Views;File;Oracle Database;PGP;SSH;Vendor SFTP,,,,,G&A IT - Human Resources,,,,G&A IT
2f106779-6dd9-42a4-ac64-3017bf8e1b8d,Interface,Data Warehouse to Beeline - Users,Data Warehouse to Beeline - Users,,,Beeline,outgoing,Employee,daily,,batch,Amazon.com / AWS Lambda;Beeline Application Hosting;Database Views;File;Oracle Database;PGP;SSH;Vendor SFTP,,,,,G&A IT - Human Resources,,,,G&A IT
cd154920-49ad-4831-a173-f8853918d24a,Interface,Data Warehouse to Beeline - Work Location,Data Warehouse to Beeline - Work Location,,,Beeline,outgoing,Organization,daily,,batch,Amazon.com / AWS Lambda;Beeline Application Hosting;Database Views;File;Oracle Database;PGP;SSH;Vendor SFTP,,,,,G&A IT - Human Resources,,,,G&A IT
b8c8a991-7c82-459d-bade-1efdf4888a1f,Interface,Data Warehouse to CCure (External App),Data Warehouse to CCure (External App),,,External Application,,Employee;Non-Employee,,Workday People Integrations,,Database Views;Microsoft SQL Server SaaS Hosting;Oracle Database;Oracle JDBC Driver 21c.x,,,,,G&A IT - Human Resources,,,,G&A IT
fadcb19e-62e2-4474-bef6-56a8cfb13911,Interface,Data Warehouse to Dival Safety Boots (External App),Data Warehouse to Dival Safety Boots (External App),,,External Application,,Employee;Non-Employee,,Workday People Integrations,,Amazon.com / AWS Transfer for SFTP;Database Views;File;Oracle Database;PGP;SSH,,,,,G&A IT - Human Resources,,,,G&A IT
715d8fdf-46bc-47c3-9611-b60f43da13f8,Interface,Data Warehouse to Fusion BCP,Data Warehouse to Fusion BCP,,,Fusion BC (DR Management),outgoing,Buildings;Facility Assets;Location;Supplier,daily,,,API;Informatica;Oracle Database,,,,,Real Estate & Facilities Mgmt,,,,G&A IT
eb5837fd-c9be-42a5-968c-6ad70fdb2397,Interface,Data Warehouse to Hyland Onbase - S&R,Data Warehouse to Hyland Onbase - S&R,,,Hyland Onbase  [Platform],,Employee;Non-Employee;Supplier,,Workday People Integrations,,Database Views;File;Oracle Data Integrator Enterprise 12cR2 12.2.1;Oracle Database;PGP;SSH;Vendor SFTP,,,,,G&A IT - Human Resources,,,,G&A IT
bfdbb5da-1fb9-4923-9b47-213dfd5742cb,Interface,Data Warehouse to IOPS Data Warehouse (External App),Data Warehouse to IOPS Data Warehouse (External App),,,External Application,outgoing,Employee;Non-Employee,daily,Workday People Integrations,batch,Database Views;Oracle Database;Oracle JDBC Driver 21c.x,,,,,G&A IT - Human Resources,,,,G&A IT
9d849d8e-a886-4dcd-b045-1561b9a5a3b5,Interface,Data Warehouse to Qlik (External App) - Finance Data,Data Warehouse to Qlik (External App) - Finance Data,,,Qlik (Qlikview & QlikSense),,,,,,,,,,,G&A IT - Human Resources,,,,G&A IT
70e8bb01-49f9-46eb-b584-5736f0d32934,Interface,Data Warehouse to Qlik (External App) - HR Data,Data Warehouse to Qlik (External App) - HR Data,,,Qlik (Qlikview & QlikSense),outgoing,Employee;Non-Employee,daily,HR Data Lake Re-architecture Part 1,batch,Oracle Database;Oracle JDBC Driver 21c.x,,,,,G&A IT - Human Resources,,,,G&A IT
e1719bd5-f8af-46e5-807b-d63e9d4a058e,Interface,Data Warehouse to RPA (External App),Data Warehouse to RPA (External App),,,External Application,outgoing,Employee;Non-Employee,daily,,batch,Database Views;Oracle Database,,,,,G&A IT - Human Resources,,,,G&A IT
a78dcdfe-e1ce-4f92-80f5-6eb48ee0c1cb,Interface,Data Warehouse to RSIGuard Ergonomics (External App),Data Warehouse to RSIGuard Ergonomics (External App),,,External Application,outgoing,Employee;Non-Employee,weekly,Workday People Integrations,batch,Database Views;File;Oracle Data Integrator Enterprise 12cR2 12.2.1;Oracle Database;PGP;SMB Client,,,,,G&A IT - Human Resources,,,,G&A IT
64258186-a237-44f9-b1f7-7179252ae7df,Interface,Data Warehouse to Safety Stratus (External App) - Supplier Data for EHS,Data Warehouse to Safety Stratus (External App) - Supplier Data for EHS,,,External Application,outgoing,Supplier,daily,Workday People Integrations,batch,Database Views;File;Oracle Data Integrator Enterprise 12cR2 12.2.1;Oracle Database;PGP;SSH;Vendor SFTP,,,,,G&A IT - Sourcing and Procurement,,,,G&A IT
ea54fa97-b491-482b-8833-ab21aa4c1c37,Interface,Data Warehouse to Zycus iAnalyze,Data Warehouse to Zycus iAnalyze,,,Zycus [Platform],outgoing,Employee;Invoice;Non-Employee,monthly,,,File;File / CSV;Oracle Data Integrator Enterprise 12cR2 12.2.1;SSH;Vendor SFTP,,,,,G&A IT - Sourcing and Procurement,,,,G&A IT
a5bc92a4-df2c-465c-8f2e-e7e1ade4bcce,Interface,Databricks to plotly Dash,Databricks to plotly Dash,,,,outgoing,,onDemand,,asynchronous,,,,,,,,,,
45d47911-0aaa-4105-88f2-8e74b11328c8,Interface,Databricks to R Studio Connect,Databricks to R Studio Connect,,,R / R Studio,outgoing,,onDemand,,asynchronous,,,,,,,,,,
1accc92f-c47b-4ed4-b63b-a48d14f43b89,Interface,Databricks to SaS,Databricks to SaS,,,,outgoing,,onDemand,,asynchronous,,,,,,,,,,
c7e3b53a-bedb-441d-ac1b-1142a8811a99,Interface,Databricks to Web App ATLAS,Databricks to Web App ATLAS,,,,outgoing,,onDemand,,asynchronous,,,,,,,,,,
c38aecf0-cbd1-442b-adf6-ffbb92c35d62,Interface,Dataiku to ICF - Informed Consent Form Data / Metadata,Dataiku to ICF - Informed Consent Form Data / Metadata,,,Informed Consent Form (ICF) Management,outgoing,Informed Consent form Data;Informed Consent form MetaData,onDemand,,batch,,,,,,,,,,
df6b7e6f-7799-4470-9d40-f25ffbc8418a,Interface,"Dataiku to ODR - Studies, Milestones, TA Ops","Dataiku to ODR - Studies, Milestones, TA Ops",,,Clinical Operational Repository (ODR),outgoing,Study;Study / Study Milestones;TA Ops,,,,,,,,,,,,,
f29af8e1-b71a-4f91-a35b-31e4f19c906b,Interface,"DataLake to ODR - Study Number, Study Budget Data (Bot), Protocol Deviation Data (Bot)","DataLake to ODR - Study Number, Study Budget Data (Bot), Protocol Deviation Data (Bot)",,,Clinical Operational Repository (ODR),outgoing,Study / Protocol Deviation (Bot);Study / Study Budget (Bot);Study / Study Number,,,,,,,,,,,,,
2d4d371d-6e49-4b92-9777-eddd1397f06b,Interface,"Dell Boomi to Veeva CTMS - Study, Org Information","Dell Boomi to Veeva CTMS - Study, Org Information",,,Veeva - CTMS,biDirectional,Organization;Study,,,,,,,,,,,,,
d6ef4801-0450-4c49-b93c-642453eb31c1,Interface,Dell Boomi to Veeva QMOD -,Dell Boomi to Veeva QMOD -,,,Veeva - QMOD,biDirectional,,,,,,,,,,,,,,
b4712703-37d9-4c14-a308-e04722122863,Interface,Docubridge to Toolbox - Document,Docubridge to Toolbox - Document,,,DocuBridge,biDirectional,Document,,,,,,,,,,,,,
a2bb78ad-cb0c-4980-aa5a-9624453cbd5b,Interface,DocuBridge to Veeva RIM Submissions - Published Submission Documents,DocuBridge to Veeva RIM Submissions - Published Submission Documents,,,Veeva - RIM Submissions,outgoing,Document / Published Submission Documents,,,,,,,,,,,,,
e65e10f2-a65f-4356-8080-39c5232aea5a,Interface,"DQS to ODL - Study Metadata, Site Enrollment, Site Milestone, Site Information","DQS to ODL - Study Metadata, Site Enrollment, Site Milestone, Site Information",,,Operational Data Lake,outgoing,Site / Site Enrollment;Site / Site Information;Site / Site Milestone;Study / Study MetaData,hourly,,batch,,,,,,,,,,
7cb68ca3-abd7-4188-86d6-aededfed736d,Interface,"DQS(IQVIA) Passback to MDM - Investigator, Institution","DQS(IQVIA) Passback to MDM - Investigator, Institution",,,Master Data Management (MDM),outgoing,Institution;Investigator,daily,,asynchronous,,,,,,,,,,
c1fcac8f-0746-49ba-8bc2-d92193ab8f5d,Interface,Drumbeat to APS - ScheduledReceipt EngMfg,Drumbeat to APS - ScheduledReceipt EngMfg,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
d415291e-058e-4487-bfc7-763e8ee13697,Interface,Drumbeat to APS - ScheduledReceipt ExtMfg,Drumbeat to APS - ScheduledReceipt ExtMfg,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
6addfa7d-35da-403f-88c6-e2abbceb0422,Interface,E*Trade to Oracle Payroll,E*Trade to Oracle Payroll,,,Oracle eBusiness Suite [Platform],outgoing,Element;Employee,,,,,,,,,"G&A IT - Payroll, Time & Labor",,,,G&A IT
2b38b646-4726-48c1-8fd8-cbaa70ca4a4c,Interface,EdAssist to Oracle Payroll,EdAssist to Oracle Payroll,,,Oracle eBusiness Suite [Platform],,Element,,,,,,,,,"G&A IT - Payroll, Time & Labor",,,,G&A IT
c583b0a6-dab1-4915-9755-a68e5ba2096d,Interface,"EDC Raw data, Labs, ECG, Imaging, Genomics to J-Review","EDC Raw data, Labs, ECG, Imaging, Genomics to J-Review",,,J-Review Web,,EDC;Non-EDC,,,,,,,,,,,,,
78389d48-856f-4b29-9450-d7990926de73,Interface,EDMCS to Beeline - Departments and Organizations,EDMCS to Beeline - Departments and Organizations,,,Beeline,outgoing,Departments;Organizations,daily,Workday People Integrations,batch,API;Boomi Boomi Integration;File / CSV;PGP;Vendor SFTP,,,,,G&A IT - Human Resources,,,,G&A IT
7f086e9e-808d-4398-9bf4-0709e0a51cf0,Interface,Educational Impact to GFMS - Outcomes,Educational Impact to GFMS - Outcomes,,,Educational Funding Management System (EFMS),outgoing,Outcomes Dataset / Final Outcomes;Outcomes Dataset / Interim Outcomes,,,,,,,,,,,,,
25efbf9b-4d9d-407d-95ca-1db74dbd02d2,Interface,Educational Impact to PowerBI - Outcomes,Educational Impact to PowerBI - Outcomes,,,Power BI,outgoing,Outcomes Dataset,,,,,,,,,,,,,
8b50b7ee-add6-43d1-92f8-3292d62dcdf1,Interface,Educational Impact to R/R Studio - Outcomes,Educational Impact to R/R Studio - Outcomes,,,R / R Studio,outgoing,Outcomes Dataset,,,,,,,,,,,,,
d81f6ad3-3fed-4f9c-96e1-c615c8b20b53,Interface,EFMS to Global Medical Analytics Datawarehouse - Grants Cases,EFMS to Global Medical Analytics Datawarehouse - Grants Cases,,automatic,Global Medical Data Lake (non-GxP),outgoing,Grants Cases,daily,,batch,,,,,,,,,,
8e0b887f-59d4-4263-a3e9-96f5121b24fc,Interface,Email or Scanner (External App) to Kofax Markview,Email or Scanner (External App) to Kofax Markview,,,Markview 10.1,incoming,Invoice;Purchase Orders,onDemand,,asynchronous,Tungsten Automation Capture 11.0.x;Tungsten Automation Transformation Modules 6.3.x,,,,,G&A IT - Financial Services,,,,G&A IT
165b4d64-851b-44cb-af69-ac9134a70aa6,Interface,EmployeeReferrals to Workday - Get Candidates,EmployeeReferrals to Workday - Get Candidates,,,EmployeeReferrals.com,,,,,,,,,,,G&A IT - Human Resources,,,,G&A IT
d4561cdc-98f7-4784-89e3-0dabe8564b40,Interface,EmployeeReferrals to Workday - Get Evergreen Requisitions,EmployeeReferrals to Workday - Get Evergreen Requisitions,,,EmployeeReferrals.com,,,,,,,,,,,G&A IT - Human Resources,,,,G&A IT
36fbd213-95c2-4e5b-b9ab-117abe4a9b75,Interface,EmployeeReferrals to Workday - Get Job Requisitions,EmployeeReferrals to Workday - Get Job Requisitions,,,EmployeeReferrals.com,,,,,,,,,,,G&A IT - Human Resources,,,,G&A IT
1029e2c0-866e-4296-a2e9-bbe522176826,Interface,EmployeeReferrals to Workday - Get Workers,EmployeeReferrals to Workday - Get Workers,,,EmployeeReferrals.com,,,,,,,,,,,G&A IT - Human Resources,,,,G&A IT
9c866cd7-6264-42d7-8719-7124314816ad,Interface,EmployeeReferrals to Workday - Put Candidate,EmployeeReferrals to Workday - Put Candidate,,,EmployeeReferrals.com,,,,,,,,,,,G&A IT - Human Resources,,,,G&A IT
e4c71229-1660-49d3-a5b8-2872df9fb865,Interface,EmployeeReferrals to Workday - Put Candidate Attachment,EmployeeReferrals to Workday - Put Candidate Attachment,,,EmployeeReferrals.com,,,,,,,,,,,G&A IT - Human Resources,,,,G&A IT
8f6b276b-ae84-4088-890b-fcfd7227ec75,Interface,Endpoint to ODL - Oncology Data,Endpoint to ODL - Oncology Data,,,Operational Data Lake,outgoing,Oncology Data,daily,,batch,,,,,,,,,,
569130bf-7d63-462f-979d-dd4891cade7b,Interface,Equity Edge to Global Equity Tracker,Equity Edge to Global Equity Tracker,,,Global Equity Tracker,outgoing,,onDemand,Global Equity Tracker,asynchronous,,,,,,G&A IT - Human Resources,,,,G&A IT
4e65eff3-131b-49a3-b46a-da67ab706727,Interface,ESR SP to Benevity ESR - Study Tracking,ESR SP to Benevity ESR - Study Tracking,,,Benevity ESR,outgoing,Study / Study Tracking,,,,ESR SP,,,,,,,,,
26dbb65d-c240-49ad-9315-2683d52e53b5,Interface,ESR SP to Compass - Monthly Study Data,ESR SP to Compass - Monthly Study Data,,,Compass,outgoing,Study / Monthly Study Data,,,,ESR SP,,,,,,,,,
5546af20-4c90-452a-b1ba-d183a66d8b02,Interface,ESR SP to Pharmaspectra - Data Extracts,ESR SP to Pharmaspectra - Data Extracts,,,PharmaSpectra,outgoing,Data Extracts,,,,ESR SP,,,,,,,,,
13c9c9d8-faaa-4dc7-b29b-75fd79544773,Interface,ESR SP to WCG Safety Portal - Monthly Study Data,ESR SP to WCG Safety Portal - Monthly Study Data,,,WCG Safety IAL Portal,outgoing,Study / Monthly Study Data,,,,ESR SP,,,,,,,,,
a32cb9ba-3daa-4136-878b-d81176006b50,Interface,eTMF to ODR - eTMF Document Tracking Data,eTMF to ODR - eTMF Document Tracking Data,,,Clinical Operational Repository (ODR),outgoing,eTMF / eTMF Document Tracking,,,,,,,,,,,,,
435bc3bc-467e-438c-a532-f9b2a2836f25,Interface,Eversana/Techsol Call Center to Global Medical Analytics Datawarehouse - Medical Information Request Cases,Eversana/Techsol Call Center to Global Medical Analytics Datawarehouse - Medical Information Request Cases,,automatic,Global Medical Data Lake (non-GxP),outgoing,Medical Information Requests Cases,daily,,batch,,,,,,,,,,
cf6c4cf0-c5c1-4fab-b287-dbe70e6b9ec0,Interface,Eversana/TechSol to PVIT - Case Data,Eversana/TechSol to PVIT - Case Data,,,RxLogix - PVIT,outgoing,AE/SAE Case Data,,,,,,,,,,,,,
c78fe617-d2b4-488f-a970-81e5772eabf3,Interface,"External Authoring Vendors to Data Vision - Draft, Approved Publications","External Authoring Vendors to Data Vision - Draft, Approved Publications",,,Datavision - iEnvision,outgoing,Document / Approved Publication;Document / Draft Publication,,,,,,,,,,,,,
c1da2aba-4f7c-423c-b222-332a9dc45eae,Interface,Fidelity to Oracle Payroll - Loan,Fidelity to Oracle Payroll - Loan,,,Oracle eBusiness Suite [Platform],,Element,,,,,,,,,"G&A IT - Payroll, Time & Labor",,,,G&A IT
275bb441-dfce-4134-aca2-e25c65792d33,Interface,Fidelity to Oracle Payroll - Pre and Post Tax,Fidelity to Oracle Payroll - Pre and Post Tax,,,Oracle eBusiness Suite [Platform],,Element,,,,,,,,,"G&A IT - Payroll, Time & Labor",,,,G&A IT
74932b37-9f27-461f-8f67-390c709bded9,Interface,gDAN to gShare -,gDAN to gShare -,,,gShare,outgoing,,,,,,,,,,,,,,
4ac5559d-23de-4f78-8d93-26693fa1c030,Interface,gDAN to Veeva RIM Submissions - Clinical Trial Data,gDAN to Veeva RIM Submissions - Clinical Trial Data,,,Veeva - RIM Submissions,biDirectional,Clinical Data,,,,,,,,,,,,,
b1fc839a-5ed9-4510-b4d9-1ef3f196e174,Interface,GDS Big Data Initiative to SAS - Statistical Analysis,GDS Big Data Initiative to SAS - Statistical Analysis,,,Scientific Data Lake,outgoing,Statistical Analysis,,,,,,,,,,,,,
dc50780c-e820-4df6-8b95-54ffd15ad553,Interface,GFMS to iZenda - SQL Queries,GFMS to iZenda - SQL Queries,,,iZenda,biDirectional,SQL Queries,,,,,,,,,,,,,
6b0bd0a4-3d58-47f2-87f4-411d0e80e166,Interface,GFMS to Markview - Payment Data,GFMS to Markview - Payment Data,,,Markview 10.1,biDirectional,Payment Data / Check Number;Payment Data / Remittance Date,,,,,,,,,,,,,
7702cb24-70de-4550-959d-c7718063eda9,Interface,Global Data Lake (GDL) to Human Sample Request (HSR) - Subject Data,Global Data Lake (GDL) to Human Sample Request (HSR) - Subject Data,,,Human Sample Request,outgoing,Study / Subject Data,daily,,batch,,,,,,,,,,
3be0ca29-7915-4e2b-be7c-c73f3f5c3abe,Interface,"Global Medical Analytics Datawarehouse to Qlik (Qlikview & QlikSense) - Call activity, medical information","Global Medical Analytics Datawarehouse to Qlik (Qlikview & QlikSense) - Call activity, medical information",,automatic,Qlik (Qlikview & QlikSense),outgoing,Call Activity;Medical Information,daily,,batch,,,,,,,,,,
c84f4496-8f0d-4130-9181-4d4be945d452,Interface,"gREG to ODL - End Points, Outcome Measures","gREG to ODL - End Points, Outcome Measures",,automatic,Operational Data Lake,outgoing,End Points;Outcome Measures,,,,,,,,,,,,,
eda9fb67-3992-413b-9cef-01ced1d7afb1,Interface,"GTO Data Ingestion Forms to Qlik - Materials, Recruitment Campaign - Country & Study, Social Media - Country & Study, Home Health, Patient Reimbursement, Site Augmentation - Study & Country","GTO Data Ingestion Forms to Qlik - Materials, Recruitment Campaign - Country & Study, Social Media - Country & Study, Home Health, Patient Reimbursement, Site Augmentation - Study & Country",,automatic,Qlik (Qlikview & QlikSense),outgoing,Home Health;Materials;Patient Reimbursement;Recruitment Campaign - Country & Study;Site Augmentation - Study & Country;Social Media - Country & Study,daily,,asynchronous,,,,,,,,,,
accf3d58-f378-438b-8b86-186b43d38dac,Interface,Health Authority Correspondence to SharePoint - HAC Documents,Health Authority Correspondence to SharePoint - HAC Documents,,,Sharepoint,biDirectional,Document / Health Authority Correspondence Documents,realtime,,asynchronous,Archie Bot,,,,,,,,,
a74c06e9-9cc5-4043-9e26-68a9aa824b30,Interface,HireEZ to Beamery CRM,HireEZ to Beamery CRM,,,Beamery Talent CRM,,,,Career Site Replacement,,,,,,,G&A IT - Human Resources,,,,G&A IT
55cdadf4-3443-4f8e-bd54-9736b9afc044,Interface,HRADMINRPT_RS_RAAS_Internal_Move _Reasons_Qlik,HRADMINRPT_RS_RAAS_Internal_Move _Reasons_Qlik,,,Qlik (Qlikview & QlikSense),outgoing,Employees,,,batch,Workday RaaS,,,,,G&A IT - Human Resources,,,,G&A IT
f1bf5873-6aae-420e-afd1-8a7a829a2a62,Interface,HRADMINRPT_SAO_New Hires_PII_NoUS_NoRaheen_v2,HRADMINRPT_SAO_New Hires_PII_NoUS_NoRaheen_v2,,,,outgoing,,daily,,batch,Workday EIB,,,,,G&A IT - Human Resources,,,,G&A IT
